YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW11,438,43
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,CG2,6643,10921
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,BP4,778,351
2026-04,WEEKDAY,14,TRAIN,NE8,26231,27721
2026-04,WEEKDAY,21,TRAIN,BP11,1096,4583
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,DT17,2940,2862
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7782,11191
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NS13,24552,24669
2026-04,WEEKDAY,20,TRAIN,DT6,4755,6316
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,EW5,16540,20392
2026-04,WEEKDAY,6,TRAIN,SE2,13188,964
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,CC25,6,40
2026-04,WEEKDAY,12,TRAIN,CC3,5225,8123
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,5380,4732
2026-04,WEEKDAY,21,TRAIN,CC26,3280,3172
2026-04,WEEKDAY,15,TRAIN,EW19,12721,15463
2026-04,WEEKDAY,14,TRAIN,NS23,32595,37357
2026-04,WEEKDAY,13,TRAIN,SW5,8880,6877
2026-04,WEEKDAY,17,TRAIN,DT24,11441,9832
2026-04,WEEKDAY,9,TRAIN,CC2,2117,12694
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW5,1712,6991
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,SW2,1453,1575
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3626,12318
2026-04,WEEKDAY,21,TRAIN,DT22,13001,11537
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,NS5,13193,12519
2026-04,WEEKDAY,8,TRAIN,BP4,4933,19385
2026-04,WEEKDAY,6,TRAIN,NS3,46765,10420
2026-04,WEEKDAY,23,TRAIN,NE5,10781,2266
2026-04,WEEKDAY,17,TRAIN,NE15,23266,48844
2026-04,WEEKDAY,9,TRAIN,BP5,2662,1807
2026-04,WEEKDAY,19,TRAIN,NS27/CE2/TE20,19832,3806
2026-04,WEEKDAY,13,TRAIN,BP6/DT1,32234,30249
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,CC25,200,30
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,TE16,2061,3542
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT29,922,4165
2026-04,WEEKDAY,8,TRAIN,TE19,2645,102873
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,TE5,1954,2807
2026-04,WEEKDAY,22,TRAIN,DT20,5943,3459
2026-04,WEEKDAY,14,TRAIN,NS10,27945,28639
2026-04,WEEKDAY,13,TRAIN,PE7,5308,4766
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT20,1817,2784
2026-04,WEEKDAY,13,TRAIN,TE13,4187,6134
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT27,3455,3401
2026-04,WEEKDAY,10,TRAIN,CC7,4132,2793
2026-04,WEEKDAY,20,TRAIN,TE12,3381,2851
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,NE15,14623,5637
2026-04,WEEKDAY,21,TRAIN,DT4,495,3250
2026-04,WEEKDAY,9,TRAIN,EW7,26073,14552
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE15,6199,6350
2026-04,WEEKDAY,12,TRAIN,CC2,5323,7460
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,SW6,122,771
2026-04,WEEKDAY,11,TRAIN,NS27/CE2/TE20,5101,4548
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,EW23,8734,15767
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,SW5,3668,4426
2026-04,WEEKDAY,13,TRAIN,PW3,1966,967
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NS7,14554,15455
2026-04,WEEKDAY,18,TRAIN,NE8,46217,78269
2026-04,WEEKDAY,21,TRAIN,NS18,7245,22888
2026-04,WEEKDAY,11,TRAIN,BP3,3685,1833
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,DT23,40,85
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NE14,5203,17603
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE11,2093,2117
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NE10,9666,6450
2026-04,WEEKDAY,13,TRAIN,NS8,17917,12499
2026-04,WEEKDAY,7,TRAIN,DT7,7564,18197
2026-04,WEEKDAY,21,TRAIN,EW19,8562,20803
2026-04,WEEKDAY,13,TRAIN,NS28,1384,2591
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,DT31,3728,3989
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,BP4,652,845
2026-04,WEEKDAY,9,TRAIN,SW8,2191,1443
2026-04,WEEKDAY,13,TRAIN,PW7,2869,4366
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NS3,8619,9268
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW23,1220,430
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NS20,18126,13552
2026-04,WEEKDAY,17,TRAIN,NE8,42406,47339
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,25500,22311
2026-04,WEEKDAY,15,TRAIN,DT34,4783,4374
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,CC12,4415,3482
2026-04,WEEKDAY,18,TRAIN,NE7/DT12,68375,54371
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,PW6,143,2
2026-04,WEEKDAY,17,TRAIN,BP4,10575,3663
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,EW28,16771,14496
2026-04,WEEKDAY,6,TRAIN,PE3,10582,1744
2026-04,WEEKDAY,17,TRAIN,EW29,94644,12015
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1642,1944
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,SE5,1632,646
2026-04,WEEKDAY,13,TRAIN,EW31,1751,1116
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1456,2803
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,EW19,9920,6239
2026-04,WEEKDAY,6,TRAIN,NS25/EW13,2393,16777
2026-04,WEEKDAY,6,TRAIN,BP2,8024,1413
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,DT30,4240,4297
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE6,3763,677
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,NE11,7182,6134
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,NE17/PTC,10568,4991
2026-04,WEEKDAY,11,TRAIN,PW3,731,420
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT22,6830,3995
2026-04,WEEKDAY,16,TRAIN,TE22,2773,5911
2026-04,WEEKDAY,21,TRAIN,SW5,5116,8271
2026-04,WEEKDAY,16,TRAIN,PW4,4346,5565
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT33,6173,6455
2026-04,WEEKDAY,18,TRAIN,DT8,17943,10719
2026-04,WEEKDAY,11,TRAIN,EW8/CC9,29642,42588
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,EW10,6001,5295
2026-04,WEEKDAY,14,TRAIN,PW6,1458,2128
2026-04,WEEKDAY,7,TRAIN,NE11,27069,26380
2026-04,WEEKDAY,23,TRAIN,NS7,6329,19392
2026-04,WEEKDAY,20,TRAIN,SW5,4847,10212
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NE8,152,277
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,BP3,639,40
2026-04,WEEKDAY,13,TRAIN,NE11,16752,15546
2026-04,WEEKDAY,14,TRAIN,DT28,6458,6853
2026-04,WEEKDAY,14,TRAIN,TE16,5586,6718
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,TE25,125,392
2026-04,WEEKDAY,20,TRAIN,NE14,17807,51486
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,PE5,627,3276
2026-04,WEEKDAY,0,TRAIN,SW8,13,164
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2702,2359
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NS28,408,2481
2026-04,WEEKDAY,17,TRAIN,EW3,29374,30641
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,BP8,130,201
2026-04,WEEKDAY,12,TRAIN,NE1/CC29,31594,67559
2026-04,WEEKDAY,21,TRAIN,TE15,12651,6069
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,BP11,444,1592
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1638,1927
2026-04,WEEKDAY,12,TRAIN,NS23,24957,48162
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,11745,8895
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT5,11725,7201
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8332,19917
2026-04,WEEKDAY,12,TRAIN,CC14,7858,4845
2026-04,WEEKDAY,5,TRAIN,EW25,10376,528
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,CC16,2878,4003
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,SW6,1478,1506
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NS23,24967,10567
2026-04,WEEKDAY,17,TRAIN,DT10,8244,6120
2026-04,WEEKDAY,22,TRAIN,NE18,7671,6238
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,CC16,985,1945
2026-04,WEEKDAY,0,TRAIN,TE5,58,713
2026-04,WEEKDAY,22,TRAIN,CC3,10032,1034
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS24/NE6/CC1,927,2451
2026-04,WEEKDAY,12,TRAIN,BP10,3319,2674
2026-04,WEEKDAY,16,TRAIN,BP12,3551,2925
2026-04,WEEKDAY,7,TRAIN,DT25,12348,9093
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,EW15,12013,8728
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,TE6,573,4077
2026-04,WEEKDAY,15,TRAIN,NS3,16647,18228
2026-04,WEEKDAY,17,TRAIN,EW10,15952,20608
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,BP3,725,1938
2026-04,WEEKDAY,0,TRAIN,CC7,22,440
2026-04,WEEKDAY,10,TRAIN,PE3,6469,3684
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,TE6,4934,6840
2026-04,WEEKDAY,12,TRAIN,NS18,14575,9898
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3223,5693
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,SE5,291,1091
2026-04,WEEKDAY,6,TRAIN,EW1,47890,13300
2026-04,WEEKDAY,12,TRAIN,SW2,5042,3952
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3243,3758
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3568,2330
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW1,12443,13569
2026-04,WEEKDAY,22,TRAIN,TE16,5008,7301
2026-04,WEEKDAY,14,TRAIN,EW12/DT14,57137,56486
2026-04,WEEKDAY,18,TRAIN,EW30,19684,3281
2026-04,WEEKDAY,11,TRAIN,EW14/NS26,59634,52695
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,29038,27881
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT8,2404,1447
2026-04,WEEKDAY,16,TRAIN,PE3,8470,9285
2026-04,WEEKDAY,22,TRAIN,PE6,2079,4715
2026-04,WEEKDAY,8,TRAIN,PW3,1537,857
2026-04,WEEKDAY,15,TRAIN,DT23,3452,2909
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE19,130,593
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,DT3,3542,3722
2026-04,WEEKDAY,13,TRAIN,BP2,2765,2175
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1753,660
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,19357,41497
2026-04,WEEKDAY,11,TRAIN,NE11,12175,10898
2026-04,WEEKDAY,9,TRAIN,NS8,33963,12652
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,BP10,134,491
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,CC24,441,526
2026-04,WEEKDAY,13,TRAIN,EW32,2464,2262
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,CC6,23,12
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,TE18,3384,7720
2026-04,WEEKDAY,5,TRAIN,CC25,906,260
2026-04,WEEKDAY,16,TRAIN,NS7,19160,26233
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW30,1050,576
2026-04,WEEKDAY,10,TRAIN,DT31,8039,4385
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,NS11,21968,10878
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,PE6,2757,3748
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1741,1965
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,TE3,6092,4306
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,TE7,1797,2966
2026-04,WEEKDAY,17,TRAIN,TE25,3959,6482
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1434,367
2026-04,WEEKDAY,13,TRAIN,NS14,25647,20151
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,TE26,8471,7076
2026-04,WEEKDAY,17,TRAIN,TE7,14331,10506
2026-04,WEEKDAY,23,TRAIN,NS20,3536,2987
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,SE2,595,14
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,TE5,429,1472
2026-04,WEEKDAY,7,TRAIN,BP9,7304,3108
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,TE5,3016,2590
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,TE26,79,265
2026-04,WEEKDAY,0,TRAIN,DT21,341,342
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS15,6601,4717
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NS10,19513,18274
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,32622,15810
2026-04,WEEKDAY,7,TRAIN,EW7,36915,18792
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT28,3556,1644
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NE13,11789,11401
2026-04,WEEKDAY,16,TRAIN,PW5,3000,3367
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,DT4,1341,305
2026-04,WEEKDAY,16,TRAIN,BP11,2801,4502
2026-04,WEEKDAY,8,TRAIN,DT18,4687,100960
2026-04,WEEKDAY,0,TRAIN,EW22,35,265
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,CC23,858,2864
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,DT21,1700,1338
2026-04,WEEKDAY,5,TRAIN,NE18,3228,236
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,TE1,2863,2567
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,SE3,1218,1386
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,PE6,4895,3555
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC11,2797,4262
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3518,256
2026-04,WEEKDAY,14,TRAIN,DT22,7667,7850
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NE5,6499,7143
2026-04,WEEKDAY,0,TRAIN,EW9,311,1348
2026-04,WEEKDAY,22,TRAIN,TE4,3477,3600
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE19,2283,1802
2026-04,WEEKDAY,5,TRAIN,CC5,383,14
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NE14,963,7744
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,PW1,1739,2020
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,32624,33992
2026-04,WEEKDAY,22,TRAIN,BP2,462,2997
2026-04,WEEKDAY,18,TRAIN,PW3,1217,2112
2026-04,WEEKDAY,19,TRAIN,BP6/DT1,50066,107659
2026-04,WEEKDAY,11,TRAIN,NE16/STC,40177,29804
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2402,5040
2026-04,WEEKDAY,19,TRAIN,EW3,16765,44247
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,CC27,617,1052
2026-04,WEEKDAY,10,TRAIN,BP6/DT1,35292,20007
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE7,948,708
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE13,454,1805
2026-04,WEEKDAY,8,TRAIN,NE5,4429,52124
2026-04,WEEKDAY,11,TRAIN,DT29,6327,2820
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,DT20,638,3228
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,CC2,2756,2258
2026-04,WEEKDAY,12,TRAIN,TE23,2591,2339
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1012,1575
2026-04,WEEKDAY,22,TRAIN,NS10,10300,43441
2026-04,WEEKDAY,12,TRAIN,CC17/TE9,8484,4882
2026-04,WEEKDAY,21,TRAIN,PE4,905,2189
2026-04,WEEKDAY,11,TRAIN,EW17,20995,19897
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,TE1,1584,1245
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3487,3497
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,CC5,1224,1286
2026-04,WEEKDAY,14,TRAIN,DT6,12676,7705
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,PW1,11,10
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2583,4022
2026-04,WEEKDAY,18,TRAIN,TE1,27159,8101
2026-04,WEEKDAY,7,TRAIN,EW3,42883,26632
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW11,10981,9841
2026-04,WEEKDAY,19,TRAIN,CC24,52234,11065
2026-04,WEEKDAY,11,TRAIN,NS15,16234,13532
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,EW1,0,1744
2026-04,WEEKDAY,19,TRAIN,SE2,3796,14893
2026-04,WEEKDAY,17,TRAIN,CC26,28523,5568
2026-04,WEEKDAY,6,TRAIN,CC14,7622,5550
2026-04,WEEKDAY,8,TRAIN,EW12/DT14,27927,129114
2026-04,WEEKDAY,16,TRAIN,NS9/TE2,53073,82764
2026-04,WEEKDAY,12,TRAIN,TE11,3710,2982
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,EW28,11419,9418
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,CC25,1596,1579
2026-04,WEEKDAY,0,TRAIN,CC27,2,8
2026-04,WEEKDAY,17,TRAIN,TE1,34095,5577
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2719,3187
2026-04,WEEKDAY,5,TRAIN,DT30,1992,90
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,33685,28961
2026-04,WEEKDAY,11,TRAIN,DT22,8108,9113
2026-04,WEEKDAY,6,TRAIN,EW16/NE3/TE17,13075,42152
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2764,2625
2026-04,WEEKDAY,17,TRAIN,DT33,24115,34354
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,EW21/CC22,6880,8131
2026-04,WEEKDAY,11,TRAIN,EW19,15288,8688
2026-04,WEEKDAY,5,TRAIN,BP3,3090,191
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2715,4165
2026-04,WEEKDAY,19,TRAIN,DT25,4809,9673
2026-04,WEEKDAY,19,TRAIN,CC7,6006,12116
2026-04,WEEKDAY,21,TRAIN,EW28,17660,36689
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,EW28,12086,2140
2026-04,WEEKDAY,12,TRAIN,SE1,4264,2859
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,EW17,4414,2017
2026-04,WEEKDAY,9,TRAIN,SW5,9719,4471
2026-04,WEEKDAY,6,TRAIN,EW12/DT14,13891,17540
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NS20,18132,13064
2026-04,WEEKDAY,9,TRAIN,CC4/DT15,4503,76027
2026-04,WEEKDAY,22,TRAIN,NE17/PTC,16462,33886
2026-04,WEEKDAY,0,TRAIN,BP10,1,1
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NE9,10912,9129
2026-04,WEEKDAY,9,TRAIN,CC5,3079,10237
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2440,2853
2026-04,WEEKDAY,17,TRAIN,CC8,11063,9346
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,PE3,329,75
2026-04,WEEKDAY,18,TRAIN,NE1/CC29,146857,83586
2026-04,WEEKDAY,19,TRAIN,EW30,13056,2824
2026-04,WEEKDAY,9,TRAIN,CC21,10653,12550
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,PE2,501,40
2026-04,WEEKDAY,8,TRAIN,CC16,19878,21696
2026-04,WEEKDAY,7,TRAIN,BP5,6682,3389
2026-04,WEEKDAY,21,TRAIN,NS12,10485,28315
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,11874,6506
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,DT24,1931,1776
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,DT20,2601,2256
2026-04,WEEKDAY,15,TRAIN,DT29,4238,5952
2026-04,WEEKDAY,6,TRAIN,DT34,5106,2550
2026-04,WEEKDAY,21,TRAIN,DT3,2532,8899
2026-04,WEEKDAY,5,TRAIN,NS2,13019,3680
2026-04,WEEKDAY,10,TRAIN,DT25,3718,2323
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,DT33,7274,5710
2026-04,WEEKDAY,14,TRAIN,DT27,8352,6845
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NS28,6891,2688
2026-04,WEEKDAY,12,TRAIN,EW16/NE3/TE17,50677,39790
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1838,1711
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2361,2616
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,CC2,3112,2117
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,PE4,1092,809
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE7,3774,2632
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,TE25,1420,1617
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NS7,1306,1470
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS4/BP1,18337,14915
2026-04,WEEKDAY,22,TRAIN,NE13,8090,23469
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NS3,1084,4305
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS19,21548,15585
2026-04,WEEKDAY,22,TRAIN,TE5,2805,6710
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT4,838,1099
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1167,3227
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1967,1369
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2047,655
2026-04,WEEKDAY,21,TRAIN,SW2,3066,3293
2026-04,WEEKDAY,19,TRAIN,EW4,19249,34464
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,10308,5044
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW6,3934,2126
2026-04,WEEKDAY,15,TRAIN,NS4/BP1,34283,41738
2026-04,WEEKDAY,19,TRAIN,CC5,7554,5190
2026-04,WEEKDAY,19,TRAIN,PW5,2209,7881
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC5,428,459
2026-04,WEEKDAY,16,TRAIN,EW28,33356,23706
2026-04,WEEKDAY,15,TRAIN,BP5,2098,2067
2026-04,WEEKDAY,15,TRAIN,PE1,3212,4081
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2480,1494
2026-04,WEEKDAY,11,TRAIN,EW32,2494,2050
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT17,176,936
2026-04,WEEKDAY,23,TRAIN,EW12/DT14,21904,10340
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS18,7933,4236
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NS14,3408,552
2026-04,WEEKDAY,18,TRAIN,EW18,58023,48759
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS2,12130,9175
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT24,721,2670
2026-04,WEEKDAY,19,TRAIN,EW16/NE3/TE17,59207,31384
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,22669,31225
2026-04,WEEKDAY,7,TRAIN,SW2,13205,7157
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,DT29,4508,1371
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,TE5,29,351
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,DT34,2158,1946
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT30,4768,2692
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS18,7657,3313
2026-04,WEEKDAY,5,TRAIN,CC26,182,231
2026-04,WEEKDAY,8,TRAIN,NS25/EW13,11868,112187
2026-04,WEEKDAY,5,TRAIN,NS19,6475,2892
2026-04,WEEKDAY,9,TRAIN,CE1/DT16,8416,44569
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW30,2424,1376
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5613,5916
2026-04,WEEKDAY,18,TRAIN,NS11,59307,139891
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NS5,3406,287
2026-04,WEEKDAY,18,TRAIN,EW22,28061,25629
2026-04,WEEKDAY,19,TRAIN,DT17,68889,7573
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,TE8,6272,4863
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NS3,8933,8909
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,BP10,1829,1369
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,EW33,3133,1234
2026-04,WEEKDAY,0,TRAIN,SE1,61,507
2026-04,WEEKDAY,17,TRAIN,TE8,16972,17679
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,TE12,3123,2320
2026-04,WEEKDAY,18,TRAIN,NE10,41450,41944
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,PE3,3256,3622
2026-04,WEEKDAY,15,TRAIN,SW3,1842,2089
2026-04,WEEKDAY,12,TRAIN,TE7,6889,4672
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1296,608
2026-04,WEEKDAY,23,TRAIN,EW14/NS26,20463,2512
2026-04,WEEKDAY,17,TRAIN,NS23,60686,50354
2026-04,WEEKDAY,15,TRAIN,EW15,32077,20589
2026-04,WEEKDAY,16,TRAIN,CC3,8272,5180
2026-04,WEEKDAY,5,TRAIN,EW16/NE3/TE17,1698,318
2026-04,WEEKDAY,23,TRAIN,CC5,889,1268
2026-04,WEEKDAY,5,TRAIN,NS8,14083,2322
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,TE28,1918,955
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1111,2303
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4991,3715
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,DT6,68,30
