YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,84489,535,492
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,67039,68,45
2026-04,WEEKDAY,10.0,BUS,43409,1774,1717
2026-04,WEEKDAY,17.0,BUS,27241,1178,154
2026-04,WEEKDAY,18.0,BUS,25169,78,11
2026-04,WEEKDAY,12.0,BUS,67349,435,250
2026-04,WEEKDAY,16.0,BUS,52261,865,332
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,75351,265,531
2026-04,WEEKDAY,22.0,BUS,47559,359,345
2026-04,WEEKDAY,20.0,BUS,40371,665,115
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,84629,9,38
2026-04,WEEKDAY,6.0,BUS,63269,408,116
2026-04,WEEKDAY,8.0,BUS,96329,57,8
2026-04,WEEKDAY,10.0,BUS,64019,1849,884
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,10011,218,369
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,42031,56,106
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,18321,1,68
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,44691,1126,899
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,80119,351,656
2026-04,WEEKDAY,20.0,BUS,70131,535,553
2026-04,WEEKDAY,5.0,BUS,43681,530,2
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,21779,326,246
2026-04,WEEKDAY,23.0,BUS,77331,487,461
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,66099,289,194
2026-04,WEEKDAY,18.0,BUS,50201,1747,3214
2026-04,WEEKDAY,14.0,BUS,12061,814,1145
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,52081,1383,475
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,58539,90,392
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,59351,54,25
2026-04,WEEKDAY,5.0,BUS,72079,621,11
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,25359,27,2
2026-04,WEEKDAY,6.0,BUS,62119,353,191
2026-04,WEEKDAY,13.0,BUS,22439,25,195
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,53361,175,433
2026-04,WEEKDAY,5.0,BUS,44359,53,0
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,20131,156,90
2026-04,WEEKDAY,0.0,BUS,43581,39,57
2026-04,WEEKDAY,21.0,BUS,45261,214,981
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,55261,123,119
2026-04,WEEKDAY,20.0,BUS,45021,328,431
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,46121,209,125
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,41169,12,8
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,49151,344,3
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,67739,172,68
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,26069,1,11
2026-04,WEEKDAY,0.0,BUS,52151,10,82
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,28351,13,11
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,46869,164,159
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,64189,9,0
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,75591,149,323
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,27471,0,26
2026-04,WEEKDAY,8.0,BUS,65149,1771,1309
2026-04,WEEKDAY,20.0,BUS,72029,279,658
2026-04,WEEKDAY,23.0,BUS,16179,505,58
2026-04,WEEKDAY,9.0,BUS,68039,647,246
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,81159,76,352
2026-04,WEEKDAY,21.0,BUS,74051,192,424
2026-04,WEEKDAY,17.0,BUS,40199,1283,166
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,20271,292,291
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,46319,3,74
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,14121,1187,359
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,22051,129,2
2026-04,WEEKDAY,18.0,BUS,21131,25,2
2026-04,WEEKDAY,15.0,BUS,84141,352,391
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,78081,12,51
2026-04,WEEKDAY,9.0,BUS,23039,0,1
2026-04,WEEKDAY,13.0,BUS,81219,1384,2111
2026-04,WEEKDAY,12.0,BUS,15119,8,121
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,19071,206,617
2026-04,WEEKDAY,16.0,BUS,47019,46,56
2026-04,WEEKDAY,9.0,BUS,13059,924,2897
2026-04,WEEKDAY,11.0,BUS,46571,516,141
2026-04,WEEKDAY,17.0,BUS,24501,67,6
2026-04,WEEKDAY,12.0,BUS,46109,14387,16420
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,44451,47,23
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,84561,38,173
2026-04,WEEKDAY,22.0,BUS,99089,25,4
2026-04,WEEKDAY,16.0,BUS,91091,1885,1109
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,44629,1388,536
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,59339,292,651
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,56081,32,4
2026-04,WEEKDAY,5.0,BUS,17031,65,2
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,19099,84,408
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,48081,78,27
2026-04,WEEKDAY,9.0,BUS,27241,170,120
2026-04,WEEKDAY,10.0,BUS,62169,57,54
2026-04,WEEKDAY,14.0,BUS,11381,1208,36
2026-04,WEEKDAY,11.0,BUS,9022,2637,1843
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,83139,161,81
2026-04,WEEKDAY,12.0,BUS,45489,402,43
2026-04,WEEKDAY,20.0,BUS,49079,18,30
2026-04,WEEKDAY,21.0,BUS,64341,884,1833
2026-04,WEEKDAY,18.0,BUS,10481,621,358
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,76211,46,205
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,64231,14,27
2026-04,WEEKDAY,0.0,BUS,83141,1,23
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,47759,153,11
2026-04,WEEKDAY,8.0,BUS,46169,70,3048
2026-04,WEEKDAY,23.0,BUS,48111,35,5
2026-04,WEEKDAY,14.0,BUS,52409,397,141
2026-04,WEEKDAY,9.0,BUS,65419,56,62
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,15071,109,51
2026-04,WEEKDAY,23.0,BUS,76301,12,285
2026-04,WEEKDAY,6.0,BUS,70089,39,638
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,59549,28,41
2026-04,WEEKDAY,18.0,BUS,52371,785,242
2026-04,WEEKDAY,20.0,BUS,9111,2013,884
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,68061,3,9
2026-04,WEEKDAY,10.0,BUS,47071,113,243
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,54169,38,143
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,27271,46,578
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,50241,70,154
2026-04,WEEKDAY,6.0,BUS,98209,18,498
2026-04,WEEKDAY,19.0,BUS,43389,2603,172
2026-04,WEEKDAY,5.0,BUS,17049,709,271
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,45049,26,29
2026-04,WEEKDAY,9.0,BUS,62039,532,519
2026-04,WEEKDAY,14.0,BUS,44199,50,38
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,21759,68,118
2026-04,WEEKDAY,6.0,BUS,58169,22,139
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,67571,57,182
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,77221,106,316
2026-04,WEEKDAY,8.0,BUS,41019,250,415
2026-04,WEEKDAY,13.0,BUS,46851,1628,749
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,96309,1021,363
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,14179,381,180
2026-04,WEEKDAY,10.0,BUS,96259,776,795
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,43829,16,30
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,11331,13,40
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,4222,1744,351
2026-04,WEEKDAY,17.0,BUS,76109,4768,5060
2026-04,WEEKDAY,18.0,BUS,58389,663,1816
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,44041,714,608
2026-04,WEEKDAY,6.0,BUS,22009,66180,79765
2026-04,WEEKDAY,23.0,BUS,74051,26,183
2026-04,WEEKDAY,23.0,BUS,47549,77,233
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,59181,94,142
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,44819,700,436
2026-04,WEEKDAY,23.0,BUS,5131,863,403
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,83049,19,9
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,46371,41,176
2026-04,WEEKDAY,7.0,BUS,55239,25,2033
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,67491,174,337
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,11361,1280,1921
2026-04,WEEKDAY,18.0,BUS,11149,4667,3407
2026-04,WEEKDAY,13.0,BUS,49019,1,2
2026-04,WEEKDAY,17.0,BUS,47629,1156,230
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,52131,44,211
2026-04,WEEKDAY,13.0,BUS,45369,922,470
2026-04,WEEKDAY,17.0,BUS,58221,196,736
2026-04,WEEKDAY,15.0,BUS,93119,30,169
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,3151,316,67
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,5631,142,353
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,17011,0,1
2026-04,WEEKDAY,14.0,BUS,46299,225,58
2026-04,WEEKDAY,7.0,BUS,85019,712,1052
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,61129,21,14
2026-04,WEEKDAY,16.0,BUS,45041,38,24
2026-04,WEEKDAY,16.0,BUS,46611,2352,301
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,56241,51,2
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,76239,698,1099
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,65481,195,192
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,57089,408,675
2026-04,WEEKDAY,7.0,BUS,92161,1627,617
2026-04,WEEKDAY,18.0,BUS,47601,930,755
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,76289,329,363
2026-04,WEEKDAY,8.0,BUS,2141,0,405
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,30049,4,43
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,95041,35,45
2026-04,WEEKDAY,6.0,BUS,10041,1302,1387
2026-04,WEEKDAY,10.0,BUS,21491,53,25
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,25709,187,14
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,96079,19,6
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,54531,23,7
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,6081,86,105
2026-04,WEEKDAY,20.0,BUS,65681,14,82
2026-04,WEEKDAY,17.0,BUS,67661,1367,2453
2026-04,WEEKDAY,16.0,BUS,16241,94,13
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,27261,79,38
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,70129,102,95
2026-04,WEEKDAY,17.0,BUS,62169,194,164
2026-04,WEEKDAY,11.0,BUS,18101,285,341
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,59701,172,42
2026-04,WEEKDAY,20.0,BUS,59801,458,700
2026-04,WEEKDAY,22.0,BUS,70241,48,35
2026-04,WEEKDAY,22.0,BUS,23229,10,28
2026-04,WEEKDAY,10.0,BUS,31179,4,4
2026-04,WEEKDAY,13.0,BUS,43231,434,826
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,24411,6,5
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,93119,23,79
2026-04,WEEKDAY,10.0,BUS,63191,225,329
2026-04,WEEKDAY,13.0,BUS,2169,7,374
2026-04,WEEKDAY,9.0,BUS,64359,1410,523
2026-04,WEEKDAY,16.0,BUS,27321,213,1175
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,66101,625,245
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,11381,978,31
2026-04,WEEKDAY,10.0,BUS,8138,1473,2136
2026-04,WEEKDAY,9.0,BUS,43109,283,1493
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,50061,101,344
2026-04,WEEKDAY,0.0,BUS,76239,289,426
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,31179,2,2
2026-04,WEEKDAY,9.0,BUS,21721,154,190
2026-04,WEEKDAY,11.0,BUS,67659,240,99
2026-04,WEEKDAY,22.0,BUS,28299,875,1731
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,24641,9,5
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,78201,260,146
2026-04,WEEKDAY,17.0,BUS,60071,1852,296
2026-04,WEEKDAY,9.0,BUS,54351,397,1005
2026-04,WEEKDAY,20.0,BUS,40199,363,77
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,71091,1495,1174
2026-04,WEEKDAY,1.0,BUS,44691,9,38
2026-04,WEEKDAY,22.0,BUS,84409,127,693
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,82109,483,1330
2026-04,WEEKDAY,12.0,BUS,53221,1520,524
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,92249,289,603
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,46389,63,12
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,17159,369,559
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,58371,48,62
2026-04,WEEKDAY,9.0,BUS,44609,167,231
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,54169,51,193
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,23279,3,0
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,64499,374,158
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,44861,287,749
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,76131,1014,462
2026-04,WEEKDAY,17.0,BUS,98311,424,1036
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,13159,142,303
2026-04,WEEKDAY,8.0,BUS,46531,1557,1296
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,13159,138,187
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,71139,16,4
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,44551,0,4
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,84679,96,1
2026-04,WEEKDAY,23.0,BUS,50189,234,503
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,82079,309,631
2026-04,WEEKDAY,10.0,BUS,50249,485,293
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,46171,159,74
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,75329,112,141
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,53171,146,94
2026-04,WEEKDAY,7.0,BUS,63161,76,105
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,65639,21,110
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,28629,543,404
2026-04,WEEKDAY,12.0,BUS,23439,2,1
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,95079,106,0
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,59499,157,201
2026-04,WEEKDAY,13.0,BUS,47049,769,381
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,23261,4,0
2026-04,WEEKDAY,19.0,BUS,67469,221,744
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,52081,1040,743
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,7111,1561,1466
2026-04,WEEKDAY,11.0,BUS,50011,615,207
2026-04,WEEKDAY,18.0,BUS,84391,917,2645
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,10089,290,237
2026-04,WEEKDAY,10.0,BUS,40399,862,7
2026-04,WEEKDAY,6.0,BUS,59671,852,6
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,55189,254,797
2026-04,WEEKDAY,21.0,BUS,81151,176,628
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,65151,287,229
2026-04,WEEKDAY,23.0,BUS,56081,4,2
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,1012,615,1304
2026-04,WEEKDAY,22.0,BUS,25721,1,13
2026-04,WEEKDAY,19.0,BUS,18081,108,5
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,58059,6,31
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,63071,379,474
2026-04,WEEKDAY,14.0,BUS,22171,55,16
2026-04,WEEKDAY,17.0,BUS,72049,1858,867
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,62231,147,261
2026-04,WEEKDAY,8.0,BUS,16079,886,353
2026-04,WEEKDAY,9.0,BUS,54341,199,228
2026-04,WEEKDAY,8.0,BUS,20031,1133,904
2026-04,WEEKDAY,10.0,BUS,95019,132,150
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,62179,36,30
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,23231,73,5
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,53409,112,72
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,3501,72,14
2026-04,WEEKDAY,13.0,BUS,45041,6,51
2026-04,WEEKDAY,21.0,BUS,42029,177,172
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,21569,44,739
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,40461,19,47
2026-04,WEEKDAY,8.0,BUS,9111,846,1472
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,83371,50,14
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,60069,110,61
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,52449,153,115
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,65031,688,481
2026-04,WEEKDAY,6.0,BUS,40219,92,262
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,43679,254,29
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,28351,25,11
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,62241,69,440
2026-04,WEEKDAY,23.0,BUS,80319,57,66
2026-04,WEEKENDS/HOLIDAY,23.0,BUS,54471,17,138
2026-04,WEEKDAY,10.0,BUS,50169,746,583
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,14521,2,73
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,22519,573,260
2026-04,WEEKDAY,18.0,BUS,64391,481,920
2026-04,WEEKDAY,11.0,BUS,10519,519,494
2026-04,WEEKDAY,12.0,BUS,28591,267,144
2026-04,WEEKDAY,20.0,BUS,67181,546,1870
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,3341,9,4
2026-04,WEEKDAY,11.0,BUS,3223,1105,418
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,25599,56,2
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,60269,2412,1335
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,44279,287,334
2026-04,WEEKDAY,19.0,BUS,18089,90,12
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,82059,240,29
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,75551,328,3
2026-04,WEEKDAY,12.0,BUS,65469,81,178
2026-04,WEEKDAY,11.0,BUS,40239,1877,3027
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,46569,0,4
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,83341,128,85
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,75171,158,107
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,92231,590,229
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,84431,210,165
2026-04,WEEKDAY,12.0,BUS,42021,127,192
2026-04,WEEKDAY,6.0,BUS,10429,187,94
2026-04,WEEKDAY,23.0,BUS,96039,78,19
2026-04,WEEKDAY,11.0,BUS,64351,1048,679
2026-04,WEEKDAY,11.0,BUS,67759,1685,2237
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,1129,1,9
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,70029,80,39
2026-04,WEEKDAY,18.0,BUS,47201,4630,12122
2026-04,WEEKDAY,11.0,BUS,5049,3686,5852
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,22091,8,19
2026-04,WEEKDAY,8.0,BUS,81219,1397,2664
2026-04,WEEKDAY,13.0,BUS,46011,830,651
2026-04,WEEKDAY,7.0,BUS,59061,4615,3034
2026-04,WEEKDAY,9.0,BUS,45209,83,73
2026-04,WEEKDAY,15.0,BUS,64171,1,1
2026-04,WEEKENDS/HOLIDAY,1.0,BUS,45359,1,3
2026-04,WEEKDAY,14.0,BUS,66081,98,85
2026-04,WEEKDAY,13.0,BUS,22059,3,61
2026-04,WEEKDAY,5.0,BUS,47201,264,1734
2026-04,WEEKDAY,13.0,BUS,44131,1174,1298
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,21121,11,0
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,10201,28,20
2026-04,WEEKDAY,23.0,BUS,5049,1208,476
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,58621,181,679
2026-04,WEEKDAY,19.0,BUS,60051,2188,271
2026-04,WEEKDAY,9.0,BUS,10041,2536,2743
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,53091,40,134
2026-04,WEEKDAY,21.0,BUS,22531,28,49
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,44079,505,212
2026-04,WEEKDAY,22.0,BUS,16019,660,909
2026-04,WEEKDAY,10.0,BUS,66571,608,634
2026-04,WEEKDAY,16.0,BUS,25231,39,5
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,21311,3,1
2026-04,WEEKDAY,10.0,BUS,66311,495,155
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,52259,5,8
2026-04,WEEKDAY,16.0,BUS,65029,1529,1675
2026-04,WEEKDAY,21.0,BUS,71159,188,43
2026-04,WEEKDAY,8.0,BUS,71091,6343,5829
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,46859,15,83
2026-04,WEEKENDS/HOLIDAY,9.0,BUS,80009,123,144
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,46449,454,36
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,92189,102,271
2026-04,WEEKDAY,9.0,BUS,62221,2919,550
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,1339,201,377
2026-04,WEEKDAY,0.0,BUS,53309,0,2
2026-04,WEEKDAY,8.0,BUS,26251,113,9
2026-04,WEEKDAY,10.0,BUS,97159,102,0
2026-04,WEEKDAY,9.0,BUS,52011,117,380
2026-04,WEEKDAY,20.0,BUS,44839,4,132
2026-04,WEEKDAY,10.0,BUS,46671,702,405
2026-04,WEEKENDS/HOLIDAY,21.0,BUS,53379,238,668
2026-04,WEEKENDS/HOLIDAY,10.0,BUS,81089,1382,2714
2026-04,WEEKDAY,11.0,BUS,30101,369,36
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,48061,15,11
2026-04,WEEKDAY,13.0,BUS,16119,96,2
2026-04,WEEKDAY,6.0,BUS,82109,211,290
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,55171,143,239
2026-04,WEEKDAY,11.0,BUS,45181,3,13
2026-04,WEEKENDS/HOLIDAY,6.0,BUS,21681,72,57
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,10061,66,607
2026-04,WEEKDAY,10.0,BUS,40221,204,340
2026-04,WEEKDAY,22.0,BUS,47029,4,25
2026-04,WEEKDAY,0.0,BUS,66549,3,2
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,76429,184,68
2026-04,WEEKDAY,14.0,BUS,18179,11,10
2026-04,WEEKENDS/HOLIDAY,5.0,BUS,53241,12,18
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,66309,50,521
2026-04,WEEKDAY,14.0,BUS,21361,1090,272
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,47829,25,134
2026-04,WEEKDAY,0.0,BUS,67419,93,82
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,60059,139,96
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,65721,104,119
2026-04,WEEKDAY,21.0,BUS,66091,188,512
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,78101,966,893
2026-04,WEEKDAY,22.0,BUS,23439,0,1
2026-04,WEEKDAY,11.0,BUS,52259,100,467
2026-04,WEEKDAY,5.0,BUS,28071,155,50
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,19011,1047,1055
2026-04,WEEKDAY,22.0,BUS,12179,0,2
2026-04,WEEKDAY,23.0,BUS,44651,41,554
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,14201,374,272
2026-04,WEEKDAY,0.0,BUS,59169,968,19
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,11489,114,64
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,52079,1633,1136
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,81131,179,102
2026-04,WEEKDAY,15.0,BUS,7331,114,169
2026-04,WEEKDAY,21.0,BUS,22351,19,669
2026-04,WEEKDAY,12.0,BUS,58331,1333,354
2026-04,WEEKDAY,7.0,BUS,70049,1953,438
2026-04,WEEKDAY,17.0,BUS,75409,819,206
2026-04,WEEKDAY,16.0,BUS,4168,1605,1269
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,56191,30,104
2026-04,WEEKDAY,10.0,BUS,46171,2070,1138
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,11521,1864,607
2026-04,WEEKENDS/HOLIDAY,20.0,BUS,43409,196,409
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,67271,198,150
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,82089,4,39
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,44801,156,382
2026-04,WEEKENDS/HOLIDAY,11.0,BUS,22541,76,24
2026-04,WEEKENDS/HOLIDAY,14.0,BUS,46211,340,12347
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,95051,180,96
2026-04,WEEKENDS/HOLIDAY,0.0,BUS,84321,9,26
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,45009,7960,3623
2026-04,WEEKENDS/HOLIDAY,16.0,BUS,6131,214,127
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,10489,85,59
2026-04,WEEKDAY,23.0,BUS,44459,416,1220
2026-04,WEEKDAY,17.0,BUS,59791,217,788
2026-04,WEEKENDS/HOLIDAY,22.0,BUS,34051,0,34
2026-04,WEEKENDS/HOLIDAY,15.0,BUS,47641,33,93
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,84679,270,53
2026-04,WEEKDAY,22.0,BUS,45021,128,338
2026-04,WEEKDAY,22.0,BUS,10469,92,528
2026-04,WEEKDAY,14.0,BUS,67229,179,84
2026-04,WEEKENDS/HOLIDAY,7.0,BUS,71121,107,281
2026-04,WEEKENDS/HOLIDAY,8.0,BUS,26369,13,76
2026-04,WEEKENDS/HOLIDAY,19.0,BUS,53179,53,118
2026-04,WEEKENDS/HOLIDAY,13.0,BUS,18141,382,300
2026-04,WEEKENDS/HOLIDAY,17.0,BUS,59359,86,385
2026-04,WEEKDAY,22.0,BUS,59009,31771,10182
2026-04,WEEKENDS/HOLIDAY,12.0,BUS,46279,604,403
2026-04,WEEKENDS/HOLIDAY,18.0,BUS,77021,389,550
